timestamp,GPS_latitude,GPS_longitude
2023-05-27 11:06:11,30.610953,-96.33776
2023-05-27 11:06:01,30.611078,-96.337683
2023-05-27 11:05:52,30.611222,-96.337721
2023-05-27 11:05:43,30.611228,-96.33774
2023-05-27 11:05:36,30.611222,-96.33774
2023-05-27 11:05:25,30.611222,-96.33774
2023-05-27 11:05:10,30.611222,-96.337721
2023-05-27 11:05:02,30.611216,-96.337721
2023-05-27 11:04:52,30.611193,-96.337721
2023-05-27 11:04:42,30.611193,-96.337721
2023-05-27 11:04:30,30.611193,-96.337721
2023-05-27 11:04:21,30.611193,-96.337721
2023-05-27 11:04:15,30.611193,-96.337721
2023-05-27 11:04:02,30.611193,-96.337721
2023-05-27 11:03:51,30.611193,-96.337721
2023-05-27 11:03:41,30.611193,-96.337721
2023-05-27 11:03:30,30.611193,-96.337721
2023-05-27 11:03:21,30.611193,-96.337721
2023-05-27 11:03:15,30.611193,-96.337721
2023-05-27 11:03:02,30.611193,-96.337721
2023-05-27 11:02:51,30.611193,-96.337721
2023-05-27 11:02:42,30.611193,-96.337721
2023-05-27 11:02:35,30.611193,-96.337721
2023-05-27 11:02:22,30.611193,-96.337728
2023-05-27 11:02:12,30.611193,-96.337728
2023-05-27 11:02:06,30.611193,-96.337728
2023-05-27 11:01:55,30.611193,-96.337728
2023-05-27 11:01:40,30.611193,-96.337728
2023-05-27 11:01:32,30.611193,-96.337728
2023-05-27 11:01:22,30.611193,-96.337728
2023-05-27 11:01:10,30.611193,-96.337728
2023-05-27 11:01:01,30.611193,-96.337728
2023-05-27 11:00:50,30.611193,-96.337728
2023-05-27 11:00:42,30.611193,-96.337728
2023-05-27 11:00:32,30.611193,-96.337728
2023-05-27 11:00:21,30.611193,-96.337728
2023-05-27 11:00:12,30.611193,-96.337728
2023-05-27 11:00:00,30.611193,-96.337728
2023-05-27 10:59:51,30.611193,-96.337728
2023-05-27 10:59:45,30.611193,-96.337728
2023-05-27 10:59:32,30.611196,-96.337728
2023-05-27 10:59:20,30.611196,-96.337728
2023-05-27 10:59:10,30.611196,-96.337728
2023-05-27 10:59:01,30.611196,-96.337728
2023-05-27 10:58:52,30.611196,-96.337728
2023-05-27 10:58:42,30.611196,-96.337728
2023-05-27 10:58:30,30.611193,-96.337728
2023-05-27 10:58:21,30.611193,-96.337728
2023-05-27 10:58:12,30.611193,-96.337728
2023-05-27 10:58:00,30.611193,-96.337728
2023-05-27 10:57:51,30.611193,-96.337728
2023-05-27 10:57:42,30.611193,-96.337728
2023-05-27 10:57:32,30.611193,-96.337728
2023-05-27 10:57:25,30.611193,-96.337728
2023-05-27 10:57:17,30.611193,-96.337728
2023-05-27 10:57:06,30.611193,-96.337728
2023-05-27 10:56:55,30.611193,-96.337728
2023-05-27 10:56:40,30.611193,-96.337728
2023-05-27 10:56:31,30.611193,-96.337728
2023-05-27 10:56:21,30.611193,-96.337728
2023-05-27 10:56:12,30.611193,-96.337728
2023-05-27 10:56:02,30.611193,-96.337728
2023-05-27 10:55:50,30.611193,-96.337728
2023-05-27 10:55:40,30.611193,-96.337728
2023-05-27 10:55:31,30.611193,-96.337728
2023-05-27 10:55:22,30.611193,-96.337728
2023-05-27 10:55:12,30.611193,-96.337728
2023-05-27 10:55:00,30.611193,-96.337728
2023-05-27 10:54:55,30.611193,-96.337728
2023-05-27 10:54:47,30.611193,-96.337728
2023-05-27 10:54:31,30.611193,-96.337728
2023-05-27 10:54:22,30.611193,-96.337728
2023-05-27 10:54:10,30.611193,-96.337728
2023-05-27 10:54:00,30.611193,-96.337728
2023-05-27 10:53:51,30.611193,-96.337728
2023-05-27 10:53:46,30.611193,-96.337728
2023-05-27 10:53:31,30.611193,-96.337728
2023-05-27 10:53:21,30.611193,-96.337728
2023-05-27 10:53:12,30.611193,-96.337728
2023-05-27 10:53:02,30.611193,-96.337728
2023-05-27 10:52:50,30.611193,-96.337728
2023-05-27 10:52:45,30.611193,-96.337728
2023-05-27 10:52:37,30.611193,-96.337728
2023-05-27 10:52:20,30.611193,-96.337728
2023-05-27 10:52:10,30.611193,-96.337728
2023-05-27 10:52:01,30.611193,-96.337728
2023-05-27 10:51:52,30.611193,-96.337728
2023-05-27 10:51:40,30.611193,-96.337728
2023-05-27 10:51:31,30.611193,-96.337728
2023-05-27 10:51:22,30.611193,-96.337728
2023-05-27 10:51:10,30.611193,-96.337728
2023-05-27 10:51:01,30.611193,-96.337728
2023-05-27 10:50:51,30.611193,-96.337728
2023-05-27 10:50:42,30.611193,-96.337728
2023-05-27 10:50:31,30.611193,-96.337728
2023-05-27 10:50:25,30.611193,-96.337728
2023-05-27 10:50:12,30.611193,-96.337728
2023-05-27 10:50:00,30.611193,-96.337728
2023-05-27 10:49:51,30.611193,-96.337728
2023-05-27 10:49:42,30.611193,-96.337728
2023-05-27 10:49:30,30.611193,-96.337728
2023-05-27 10:49:20,30.611193,-96.337728
2023-05-27 10:49:11,30.611193,-96.337728
2023-05-27 10:49:02,30.611193,-96.337728
2023-05-27 10:48:55,30.611193,-96.337728
2023-05-27 10:48:42,30.611193,-96.337728
2023-05-27 10:48:30,30.611193,-96.337728
2023-05-27 10:48:21,30.611193,-96.337728
2023-05-27 10:48:16,30.61119,-96.337728
2023-05-27 10:48:05,30.61119,-96.337728
2023-05-27 10:47:50,30.61119,-96.337728
2023-05-27 10:47:41,30.61119,-96.337728
2023-05-27 10:47:32,30.61119,-96.337728
2023-05-27 10:47:21,30.61119,-96.337728
2023-05-27 10:47:10,30.61119,-96.337728
2023-05-27 10:47:01,30.61119,-96.337728
2023-05-27 10:46:52,30.61119,-96.337728
2023-05-27 10:46:40,30.61119,-96.337728
2023-05-27 10:46:31,30.61119,-96.337728
2023-05-27 10:46:21,30.61119,-96.337728
2023-05-27 10:46:15,30.61119,-96.337728
2023-05-27 10:46:07,30.61119,-96.337728
2023-05-27 10:45:56,30.61119,-96.337728
2023-05-27 10:45:45,30.61119,-96.337728
2023-05-27 10:45:32,30.61119,-96.337728
2023-05-27 10:45:20,30.61119,-96.337728
2023-05-27 10:45:15,30.61119,-96.337728
2023-05-27 10:45:11,30.61119,-96.337728
2023-05-27 10:45:00,30.61119,-96.337728
2023-05-27 10:44:45,30.61119,-96.33774
2023-05-27 10:44:32,30.61119,-96.33774
2023-05-27 10:44:20,30.61119,-96.33774
2023-05-27 10:44:10,30.611187,-96.337728
2023-05-27 10:44:01,30.611187,-96.337728
2023-05-27 10:43:52,30.61119,-96.33774
2023-05-27 10:43:45,30.611193,-96.33774
2023-05-27 10:43:37,30.611203,-96.33774
2023-05-27 10:43:26,30.611203,-96.33774
2023-05-27 10:43:17,30.611203,-96.337728
2023-05-27 10:43:06,30.611206,-96.337721
2023-05-27 10:43:02,30.611206,-96.337721
2023-05-27 10:42:46,30.611206,-96.337728
2023-05-27 10:42:35,30.611193,-96.337728
2023-05-27 10:42:22,30.611184,-96.33774
2023-05-27 10:42:10,30.61118,-96.33774
2023-05-27 10:42:01,30.611193,-96.33774
2023-05-27 10:41:52,30.611203,-96.337728
2023-05-27 10:41:45,30.611209,-96.337728
2023-05-27 10:41:32,30.611216,-96.33774
2023-05-27 10:41:20,30.611219,-96.337747
2023-05-27 10:41:11,30.611219,-96.337753
2023-05-27 10:41:01,30.611219,-96.337753
2023-05-27 10:40:52,30.611203,-96.33774
2023-05-27 10:40:42,30.61118,-96.337715
2023-05-27 10:40:35,30.61118,-96.337715
2023-05-27 10:40:27,30.61118,-96.337715
2023-05-27 10:40:16,30.61118,-96.337715
2023-05-27 10:40:05,30.61118,-96.337715
2023-05-27 10:39:52,30.61118,-96.337715
2023-05-27 10:39:40,30.61118,-96.337715
2023-05-27 10:39:31,30.61118,-96.337715
2023-05-27 10:39:22,30.61118,-96.337715
2023-05-27 10:39:12,30.61118,-96.337715
2023-05-27 10:39:05,30.611177,-96.337715
2023-05-27 10:38:52,30.61118,-96.337715
2023-05-27 10:38:40,30.61118,-96.337715
2023-05-27 10:38:31,30.61118,-96.337715
2023-05-27 10:38:21,30.611177,-96.337715
2023-05-27 10:38:12,30.611177,-96.337715
2023-05-27 10:38:02,30.61118,-96.337715
2023-05-27 10:37:50,30.61118,-96.337715
2023-05-27 10:37:40,30.61118,-96.337715
2023-05-27 10:37:31,30.611177,-96.337715
2023-05-27 10:37:21,30.611177,-96.337715
2023-05-27 10:37:12,30.611177,-96.337715
2023-05-27 10:37:02,30.611177,-96.337715
2023-05-27 10:36:55,30.611177,-96.337715
2023-05-27 10:36:42,30.611177,-96.337715
2023-05-27 10:36:30,30.611177,-96.337715
2023-05-27 10:36:20,30.611177,-96.337715
2023-05-27 10:36:11,30.611177,-96.337715
2023-05-27 10:36:02,30.611177,-96.337715
2023-05-27 10:35:55,30.611177,-96.337715
2023-05-27 10:35:42,30.611177,-96.337715
2023-05-27 10:35:30,30.611177,-96.337715
2023-05-27 10:35:20,30.611177,-96.337715
2023-05-27 10:35:11,30.611177,-96.337715
2023-05-27 10:35:01,30.611177,-96.337715
2023-05-27 10:34:52,30.611177,-96.337715
2023-05-27 10:34:42,30.611177,-96.337715
2023-05-27 10:34:35,30.611177,-96.337715
2023-05-27 10:34:20,30.611177,-96.337715
2023-05-27 10:34:11,30.611177,-96.337715
2023-05-27 10:34:01,30.611177,-96.337715
2023-05-27 10:33:52,30.611177,-96.337715
2023-05-27 10:33:41,30.611177,-96.337715
2023-05-27 10:33:35,30.611177,-96.337715
2023-05-27 10:33:22,30.611177,-96.337715
2023-05-27 10:33:10,30.611177,-96.337715
2023-05-27 10:33:02,30.611177,-96.337715
2023-05-27 10:32:51,30.611177,-96.337715
2023-05-27 10:32:42,30.611177,-96.337715
2023-05-27 10:32:32,30.611174,-96.337715
2023-05-27 10:32:20,30.611174,-96.337715
2023-05-27 10:32:11,30.611174,-96.337715
2023-05-27 10:32:02,30.611174,-96.337715
2023-05-27 10:31:55,30.611174,-96.337715
2023-05-27 10:31:42,30.611174,-96.337721
2023-05-27 10:31:30,30.611174,-96.337721
2023-05-27 10:31:20,30.611174,-96.337721
2023-05-27 10:31:11,30.611174,-96.337721
2023-05-27 10:31:06,30.611174,-96.337721
2023-05-27 10:30:55,30.611174,-96.337721
2023-05-27 10:30:42,30.611174,-96.337721
2023-05-27 10:30:30,30.611174,-96.337721
2023-05-27 10:30:20,30.611174,-96.337721
2023-05-27 10:30:11,30.611174,-96.337721
2023-05-27 10:30:01,30.611174,-96.337721
2023-05-27 10:29:52,30.611174,-96.337721
2023-05-27 10:29:40,30.611174,-96.337721
2023-05-27 10:29:32,30.611174,-96.337721
2023-05-27 10:29:21,30.611174,-96.337721
2023-05-27 10:29:12,30.611174,-96.337721
2023-05-27 10:29:02,30.611174,-96.337721
2023-05-27 10:28:50,30.611174,-96.337721
2023-05-27 10:28:45,30.611174,-96.337721
2023-05-27 10:28:31,30.611174,-96.337721
2023-05-27 10:28:20,30.611174,-96.337721
2023-05-27 10:28:12,30.611174,-96.337715
2023-05-27 10:28:02,30.611171,-96.337715
2023-05-27 10:27:52,30.611171,-96.337715
2023-05-27 10:27:40,30.611171,-96.337715
2023-05-27 10:27:35,30.611171,-96.337715
2023-05-27 10:27:26,30.611168,-96.337721
2023-05-27 10:27:15,30.611164,-96.337721
2023-05-27 10:27:06,30.611164,-96.337721
2023-05-27 10:26:55,30.611168,-96.337721
2023-05-27 10:26:41,30.611171,-96.337715
2023-05-27 10:26:30,30.611174,-96.337715
2023-05-27 10:26:22,30.611174,-96.337715
2023-05-27 10:26:16,30.611174,-96.337708
2023-05-27 10:26:05,30.611174,-96.337708
2023-05-27 10:25:56,30.611174,-96.337708
2023-05-27 10:25:45,30.611174,-96.337708
2023-05-27 10:25:36,30.611171,-96.337708
2023-05-27 10:25:25,30.611171,-96.337708
2023-05-27 10:25:16,30.611171,-96.337708
2023-05-27 10:25:05,30.611168,-96.337715
2023-05-27 10:24:56,30.611168,-96.337721
2023-05-27 10:24:45,30.611164,-96.337721
2023-05-27 10:24:36,30.611164,-96.337721
2023-05-27 10:24:25,30.611161,-96.33774
2023-05-27 10:24:11,30.611126,-96.337766
2023-05-27 10:24:00,30.611094,-96.337689
2023-05-27 10:23:55,30.610992,-96.337606
2023-05-27 10:23:41,30.610937,-96.337523
2023-05-27 10:23:35,30.610819,-96.337427
2023-05-27 10:23:27,30.610716,-96.337344
2023-05-27 10:23:15,30.610592,-96.33735
2023-05-27 10:23:00,30.610537,-96.337171
2023-05-27 10:22:51,30.610502,-96.337036
2023-05-27 10:22:41,30.610432,-96.336992
2023-05-27 10:22:30,30.610428,-96.336992
2023-05-27 10:22:20,30.610419,-96.336992
2023-05-27 10:22:11,30.610416,-96.336992
2023-05-27 10:22:01,30.6104,-96.337011
2023-05-27 10:21:52,30.610368,-96.336992
2023-05-27 10:21:42,30.61031,-96.33687
2023-05-27 10:21:30,30.610288,-96.336697
2023-05-27 10:21:25,30.610281,-96.336608
2023-05-27 10:21:16,30.610169,-96.336595
2023-05-27 10:21:05,30.610019,-96.336576
2023-05-27 10:20:51,30.609913,-96.336576
2023-05-27 10:20:40,30.609744,-96.336569
2023-05-27 10:20:32,30.609651,-96.336499
2023-05-27 10:20:21,30.609555,-96.336428
2023-05-27 10:20:12,30.609539,-96.3363
2023-05-27 10:20:02,30.609539,-96.3363
2023-05-27 10:19:50,30.609536,-96.336313
2023-05-27 10:19:40,30.609536,-96.336313
2023-05-27 10:19:32,30.609536,-96.336313
2023-05-27 10:19:21,30.609523,-96.336352
2023-05-27 10:19:10,30.609513,-96.33623
2023-05-27 10:19:01,30.609344,-96.336211
2023-05-27 10:18:51,30.609228,-96.336204
2023-05-27 10:18:42,30.609091,-96.336192
2023-05-27 10:18:32,30.608985,-96.336166
2023-05-27 10:18:20,30.608889,-96.336102
2023-05-27 10:18:15,30.60894,-96.335916
2023-05-27 10:18:06,30.608979,-96.335795
2023-05-27 10:17:55,30.609024,-96.335616
2023-05-27 10:17:46,30.609052,-96.335488
2023-05-27 10:17:42,30.609075,-96.335347
2023-05-27 10:17:35,30.609078,-96.335168
2023-05-27 10:17:26,30.609088,-96.335046
2023-05-27 10:17:15,30.609078,-96.33488
2023-05-27 10:17:06,30.609046,-96.334732
2023-05-27 10:16:55,30.609078,-96.334579
2023-05-27 10:16:46,30.609155,-96.334425
2023-05-27 10:16:35,30.609248,-96.334304
2023-05-27 10:16:26,30.609337,-96.334214
2023-05-27 10:16:15,30.60942,-96.334112
2023-05-27 10:16:06,30.609513,-96.334022
2023-05-27 10:15:55,30.609625,-96.333888
2023-05-27 10:15:46,30.609715,-96.333792
2023-05-27 10:15:26,30.60992,-96.33358
2023-05-27 10:15:15,30.61007,-96.333504
2023-05-27 10:15:06,30.610169,-96.333542
2023-05-27 10:14:55,30.610288,-96.333587
2023-05-27 10:14:37,30.610419,-96.333824
2023-05-27 10:14:26,30.610489,-96.333971
2023-05-27 10:14:17,30.610531,-96.334092
2023-05-27 10:14:05,30.610611,-96.334188
2023-05-27 10:13:57,30.610729,-96.334291
2023-05-27 10:13:45,30.610848,-96.334297
2023-05-27 10:13:37,30.611017,-96.334265
2023-05-27 10:13:25,30.61112,-96.33422
2023-05-27 10:13:10,30.611241,-96.334176
2023-05-27 10:13:01,30.611395,-96.334137
2023-05-27 10:12:45,30.61152,-96.334092
2023-05-27 10:12:37,30.611692,-96.334137
2023-05-27 10:12:25,30.61183,-96.334144
2023-05-27 10:12:17,30.612,-96.334144
2023-05-27 10:12:06,30.612118,-96.334233
2023-05-27 10:11:57,30.612214,-96.334291
2023-05-27 10:11:45,30.612358,-96.334393
2023-05-27 10:11:37,30.612403,-96.334521
2023-05-27 10:11:26,30.612492,-96.334579
2023-05-27 10:11:17,30.612537,-96.334662
2023-05-27 10:10:57,30.612592,-96.334624
2023-05-27 10:10:46,30.612726,-96.334592
2023-05-27 10:10:37,30.612851,-96.334681
2023-05-27 10:10:26,30.61295,-96.334777
2023-05-27 10:10:17,30.61303,-96.33486
2023-05-27 10:09:57,30.613228,-96.335078
2023-05-27 10:09:46,30.613225,-96.335084
2023-05-27 10:09:37,30.613286,-96.335097
2023-05-27 10:09:26,30.613379,-96.335187
2023-05-27 10:09:17,30.613369,-96.335187
2023-05-27 10:09:05,30.61342,-96.335257
2023-05-27 10:08:57,30.613456,-96.335398
2023-05-27 10:08:46,30.613427,-96.335462
2023-05-27 10:08:37,30.613366,-96.335603
2023-05-27 10:08:17,30.61344,-96.335481
2023-05-27 10:08:02,30.613436,-96.335481
2023-05-27 10:07:52,30.613424,-96.335532
2023-05-27 10:07:42,30.613369,-96.335641
2023-05-27 10:07:31,30.613324,-96.335763
2023-05-27 10:07:20,30.613273,-96.335884
2023-05-27 10:07:11,30.613196,-96.336006
2023-05-27 10:06:42,30.613174,-96.336326
2023-05-27 10:06:22,30.613379,-96.33646
2023-05-27 10:05:51,30.613734,-96.3368
2023-05-27 10:05:32,30.613891,-96.336992
2023-05-27 10:04:50,30.614294,-96.337363
2023-05-27 10:04:36,30.614489,-96.337548
2023-05-27 10:04:25,30.614611,-96.337664
2023-05-27 10:04:16,30.61472,-96.337753
2023-05-27 10:04:05,30.614806,-96.337862
2023-05-27 10:03:56,30.614873,-96.337881
2023-05-27 10:03:45,30.614963,-96.337843
2023-05-27 10:03:36,30.615033,-96.33774
2023-05-27 10:03:25,30.615113,-96.337632
2023-05-27 10:03:01,30.615299,-96.337395
2023-05-27 10:02:40,30.615465,-96.337171
2023-05-27 10:02:31,30.61551,-96.337164
2023-05-27 10:02:21,30.61558,-96.337235
2023-05-27 10:02:10,30.615603,-96.337235
2023-05-27 10:02:01,30.615638,-96.33728
2023-05-27 10:01:43,30.615638,-96.33728
2023-05-27 10:01:30,30.615628,-96.337235
2023-05-27 10:01:25,30.615708,-96.337203
2023-05-27 10:01:21,30.615795,-96.337248
2023-05-27 10:01:17,30.615868,-96.337312
2023-05-27 10:00:50,30.616156,-96.337171
2023-05-27 10:00:45,30.616246,-96.337056
2023-05-27 10:00:37,30.616374,-96.33696
2023-05-27 10:00:30,30.61648,-96.33703
2023-05-27 10:00:26,30.616547,-96.337068
2023-05-27 10:00:21,30.616688,-96.337158
2023-05-27 10:00:17,30.616793,-96.337228
2023-05-27 10:00:06,30.616844,-96.337344
2023-05-27 10:00:01,30.616854,-96.337254
2023-05-27 09:59:50,30.61695,-96.337107
2023-05-27 09:59:37,30.617062,-96.336985
2023-05-27 09:59:25,30.617139,-96.336851
2023-05-27 09:59:11,30.617292,-96.336768
2023-05-27 09:59:00,30.617398,-96.336832
2023-05-27 09:58:27,30.617523,-96.336908
2023-05-27 09:58:21,30.617609,-96.336985
2023-05-27 09:58:16,30.617708,-96.33696
2023-05-27 09:58:10,30.617708,-96.33696
2023-05-27 09:58:02,30.617699,-96.336972
2023-05-27 09:57:45,30.617728,-96.337171
2023-05-27 09:56:55,30.617766,-96.337587
2023-05-27 09:56:47,30.617769,-96.337568
2023-05-27 09:56:41,30.617769,-96.33758
2023-05-27 09:56:30,30.61776,-96.33758
2023-05-27 09:56:22,30.617756,-96.337568
2023-05-27 09:56:10,30.617817,-96.33751
2023-05-27 09:55:57,30.617891,-96.337542
2023-05-27 09:55:45,30.617907,-96.337638
2023-05-27 09:55:32,30.617936,-96.33776
2023-05-27 09:55:21,30.618096,-96.337792
2023-05-27 09:55:01,30.618217,-96.338009
2023-05-27 09:54:50,30.618256,-96.338124
2023-05-27 09:54:42,30.618259,-96.338144
2023-05-27 09:54:36,30.618256,-96.338144
2023-05-27 09:54:31,30.618265,-96.338208
2023-05-27 09:54:25,30.618153,-96.338284
2023-05-27 09:54:17,30.618019,-96.338304
2023-05-27 09:54:06,30.61791,-96.338438
2023-05-27 09:53:52,30.617932,-96.338425
2023-05-27 09:53:46,30.617894,-96.338483
2023-05-27 09:53:35,30.617827,-96.338534
2023-05-27 09:53:15,30.617788,-96.338617
2023-05-27 09:53:02,30.617692,-96.338745
2023-05-27 09:52:50,30.617635,-96.338867
2023-05-27 09:52:37,30.617616,-96.339033
2023-05-27 09:52:26,30.617548,-96.339129
2023-05-27 09:52:20,30.61744,-96.33927
2023-05-27 09:52:06,30.617465,-96.339468
2023-05-27 09:52:00,30.617398,-96.339353
2023-05-27 09:51:47,30.617366,-96.339232
2023-05-27 09:51:35,30.617331,-96.339193
2023-05-27 09:51:30,30.61736,-96.339225
2023-05-27 09:51:22,30.617372,-96.339148
2023-05-27 09:51:05,30.61695,-96.338502
2023-05-27 09:50:57,30.616784,-96.338483
2023-05-27 09:50:46,30.616624,-96.338464
2023-05-27 09:50:32,30.616566,-96.338457
2023-05-27 09:50:21,30.616563,-96.338464
2023-05-27 09:49:56,30.616566,-96.338464
2023-05-27 09:49:31,30.616672,-96.33854
2023-05-27 09:49:17,30.616672,-96.338496
2023-05-27 09:49:06,30.616732,-96.338476
2023-05-27 09:48:52,30.616825,-96.338547
2023-05-27 09:48:35,30.616828,-96.33856
2023-05-27 09:48:15,30.616803,-96.338502
2023-05-27 09:48:10,30.616784,-96.338553
2023-05-27 09:47:56,30.616793,-96.338636
2023-05-27 09:47:45,30.6168,-96.338624
2023-05-27 09:47:31,30.6168,-96.33863
2023-05-27 09:46:23,30.61662,-96.338796
2023-05-27 09:46:11,30.616553,-96.338841
2023-05-27 09:45:57,30.616492,-96.338976
2023-05-27 09:45:45,30.616364,-96.339033
2023-05-27 09:45:32,30.616329,-96.33918
2023-05-27 09:44:37,30.616195,-96.339347
2023-05-27 09:44:26,30.61608,-96.339353
2023-05-27 09:44:18,30.616006,-96.339238
2023-05-27 09:43:46,30.615641,-96.33886
2023-05-27 09:43:38,30.615532,-96.338771
2023-05-27 09:43:22,30.61542,-96.338656
2023-05-27 09:42:57,30.615254,-96.338521
2023-05-27 09:42:42,30.615142,-96.338425
2023-05-27 09:42:31,30.615081,-96.338393
2023-05-27 09:42:22,30.614985,-96.338316
2023-05-27 09:42:06,30.614902,-96.33824
2023-05-27 09:41:46,30.614764,-96.337964
2023-05-27 09:41:37,30.614681,-96.337875
2023-05-27 09:41:27,30.614643,-96.337836
2023-05-27 09:41:06,30.614643,-96.337843
2023-05-27 09:40:57,30.614646,-96.337849
2023-05-27 09:40:46,30.614598,-96.33776
2023-05-27 09:40:06,30.614262,-96.337593
2023-05-27 09:39:18,30.613808,-96.337241
2023-05-27 09:39:06,30.613772,-96.337171
2023-05-27 09:38:37,30.613577,-96.337024
2023-05-27 09:38:26,30.613568,-96.337011
2023-05-27 09:38:17,30.613488,-96.337011
2023-05-27 09:38:02,30.613494,-96.337004
2023-05-27 09:37:41,30.613212,-96.33703
2023-05-27 09:37:11,30.612803,-96.337158
2023-05-27 09:37:02,30.612691,-96.337203
2023-05-27 09:36:52,30.612672,-96.337203
2023-05-27 09:36:40,30.612633,-96.337248
2023-05-27 09:36:32,30.612563,-96.337369
2023-05-27 09:36:20,30.612515,-96.337504
2023-05-27 09:36:10,30.612486,-96.337593
2023-05-27 09:35:51,30.612438,-96.337804
2023-05-27 09:35:42,30.61246,-96.337881
2023-05-27 09:35:31,30.61246,-96.337881
2023-05-27 09:35:20,30.612454,-96.3379
2023-05-27 09:35:12,30.612352,-96.337862
2023-05-27 09:34:31,30.612086,-96.337881
2023-05-27 09:34:22,30.612012,-96.337804
2023-05-27 09:34:12,30.612022,-96.337651
2023-05-27 09:34:00,30.612019,-96.33767
2023-05-27 09:33:50,30.612016,-96.337676
2023-05-27 09:33:41,30.612012,-96.33767
2023-05-27 09:33:32,30.612009,-96.33767
2023-05-27 09:33:27,30.612012,-96.33767
2023-05-27 09:33:16,30.612009,-96.33767
2023-05-27 09:33:00,30.611987,-96.337689
2023-05-27 09:32:51,30.611875,-96.337824
2023-05-27 09:32:42,30.611859,-96.337836
2023-05-27 09:32:20,30.611856,-96.337836
2023-05-27 09:32:11,30.611849,-96.337836
